id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1_1,dec_1_1,snrg_1_1,codeindex_1,obsid_1,designation_1,obsdate_1,lmjd_1,mjd_1,planid_1,spid_1,fiberid_1,ra_obs_1,dec_obs_1,snru_1,snrg_2_1,snrr_1,snri_1,snrz_1,objtype_1,class_1,subclass_1,z_1,z_err_1,magtype_1,mag1_1,mag2_1,mag3_1,mag4_1,mag5_1,mag6_1,mag7_1,tsource_1,fibertype_1,tfrom_1,tcomment_1,offsets_1,offset_v_1,ra_2_1,dec_2_1,Separation_1,GAL_LONG_1,GAL_LAT_1,NA_FE_5889,NA_FE_5889_err,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_1_2,dec_1_2,snrg_1_2,codeindex_2,obsid_2,designation_2,obsdate_2,lmjd_2,mjd_2,planid_2,spid_2,fiberid_2,ra_obs_2,dec_obs_2,snru_2,snrg_2_2,snrr_2,snri_2,snrz_2,objtype_2,class_2,subclass_2,z_2,z_err_2,magtype_2,mag1_2,mag2_2,mag3_2,mag4_2,mag5_2,mag6_2,mag7_2,tsource_2,fibertype_2,tfrom_2,tcomment_2,offsets_2,offset_v_2,ra_2_2,dec_2_2,Separation_2,id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra_1,dec_1,snrg_1,codeindex,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg_2,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra_2,dec_2,Separation,GAL_LONG_2,GAL_LAT_2,K_FE,K_FE_err,K_FE_kernel,K_FE_kernel_err
spec-55984-GAC_099N04_V3_sp13-207.fits,4772.46312,2.656297373,-0.492032696,-0.010201224,74.35292143,0.169152322,0.093071974,0.024871644,0.282297522,101.57842,5.096072,9.550000191,62447,44413207,J064618.82+050545.8,26/2/12,55984,55983,GAC_099N04_V3,13,207,101.57842,5.096072,0.14,9.55,28.66,46.32,40.66,Star,STAR,G5,2.86E-04,5.80E-05,ugrijhk,99,14.92,13.63,13.05,11.37,10.73,10.54,PILOT,Obj,-,XY0638+0442_V3,0,0,101.57842,5.096072,0,207.8127732,1.185223607,-0.215243074,0,spec-55984-GAC_099N04_V3_sp13-207.fits,4772.46312,2.656297373,-0.492032696,-0.010201224,74.35292143,0.169152322,0.093071974,0.024871644,0.282297522,101.57842,5.096072,9.550000191,62447,44413207,J064618.82+050545.8,26/2/12,55984,55983,GAC_099N04_V3,13,207,101.57842,5.096072,0.14,9.55,28.66,46.32,40.66,Star,STAR,G5,2.86E-04,5.80E-05,ugrijhk,99,14.92,13.63,13.05,11.37,10.73,10.54,PILOT,Obj,-,XY0638+0442_V3,0,0,101.57842,5.096072,0,spec-55984-GAC_099N04_V3_sp13-207.fits,4772.46312,2.656297373,-0.492032696,-0.010201224,74.35292143,0.169152322,0.093071974,0.024871644,0.282297522,101.57842,5.096072,9.550000191,62447,44413207,J064618.82+050545.8,26/2/12,55984,55983,GAC_099N04_V3,13,207,101.57842,5.096072,0.14,9.55,28.66,46.32,40.66,Star,STAR,G5,2.86E-04,5.80E-05,ugrijhk,99,14.92,13.63,13.05,11.37,10.73,10.54,PILOT,Obj,-,XY0638+0442_V3,0,0,101.57842,5.096072,0,207.8127732,1.185223607,1.101632458,0.068745486,17.30232295,23.05222021
spec-55993-GAC_097N20_V1_sp07-145.fits,5075.956581,2.937944102,-0.117932498,0.032366223,160.8327089,0.3748531,0.185419626,0.067278044,0.095992267,99.332618,18.934057,5.139999866,63390,44907145,J063719.82+185602.6,6/3/12,55993,55992,GAC_097N20_V1,7,145,99.332618,18.934057,2.05,5.14,11.97,11.65,8.31,Star,STAR,F9,5.10E-05,5.30E-05,ugrijhk,99,99,99,99,12.2,11.62,11.43,PILOT,Obj,-,XY0628+2012_V1,0,0,99.332618,18.934057,0,194.4633673,5.518716841,-0.099225635,0,spec-55993-GAC_097N20_V1_sp07-145.fits,5075.956581,2.937944102,-0.117932498,0.032366223,160.8327089,0.3748531,0.185419626,0.067278044,0.095992267,99.332618,18.934057,5.139999866,63390,44907145,J063719.82+185602.6,6/3/12,55993,55992,GAC_097N20_V1,7,145,99.332618,18.934057,2.05,5.14,11.97,11.65,8.31,Star,STAR,F9,5.10E-05,5.30E-05,ugrijhk,99,99,99,99,12.2,11.62,11.43,PILOT,Obj,-,XY0628+2012_V1,0,0,99.332618,18.934057,0,spec-55993-GAC_097N20_V1_sp07-145.fits,5075.956581,2.937944102,-0.117932498,0.032366223,160.8327089,0.3748531,0.185419626,0.067278044,0.095992267,99.332618,18.934057,5.139999866,63390,44907145,J063719.82+185602.6,6/3/12,55993,55992,GAC_097N20_V1,7,145,99.332618,18.934057,2.05,5.14,11.97,11.65,8.31,Star,STAR,F9,5.10E-05,5.30E-05,ugrijhk,99,99,99,99,12.2,11.62,11.43,PILOT,Obj,-,XY0628+2012_V1,0,0,99.332618,18.934057,0,194.4633673,5.518716841,1.054334707,0.189428602,-7.798569439,71.46582945
spec-55999-GAC_112N06_V3_sp15-102.fits,4835.656156,3.179050804,-0.443027445,0.328823178,81.30012684,0.161383709,0.085195678,0.026011286,0.342731538,112.30219,7.5769444,9.319999695,70164,46615102,J072912.52+073436.9,12/3/12,55999,55998,GAC_112N06_V1,15,102,112.30219,7.5769444,2.02,11.11,24.5,40.67,33.57,Star,STAR,G5,3.92E-04,8.40E-05,ugrijhk,99,14.19,13.42,12.99,11.93,11.38,11.34,PILOT,Obj,-,XY0728+0656_V1,0,0,112.30219,7.5769444,0,210.4025566,11.82146053,-0.129644733,0,spec-55999-GAC_112N06_V3_sp15-102.fits,4835.656156,3.179050804,-0.443027445,0.328823178,81.30012684,0.161383709,0.085195678,0.026011286,0.342731538,112.30219,7.5769444,9.319999695,70164,46615102,J072912.52+073436.9,12/3/12,55999,55998,GAC_112N06_V1,15,102,112.30219,7.5769444,2.02,11.11,24.5,40.67,33.57,Star,STAR,G5,3.92E-04,8.40E-05,ugrijhk,99,14.19,13.42,12.99,11.93,11.38,11.34,PILOT,Obj,-,XY0728+0656_V1,0,0,112.30219,7.5769444,0,spec-55999-GAC_112N06_V3_sp15-102.fits,4835.656156,3.179050804,-0.443027445,0.328823178,81.30012684,0.161383709,0.085195678,0.026011286,0.342731538,112.30219,7.5769444,9.319999695,70164,46615102,J072912.52+073436.9,12/3/12,55999,55998,GAC_112N06_V1,15,102,112.30219,7.5769444,2.02,11.11,24.5,40.67,33.57,Star,STAR,G5,3.92E-04,8.40E-05,ugrijhk,99,14.19,13.42,12.99,11.93,11.38,11.34,PILOT,Obj,-,XY0728+0656_V1,0,0,112.30219,7.5769444,0,210.4025566,11.82146053,1.064186946,0.056248246,24.08738025,25.67453967
spec-56094-kepler05B56094_2_sp07-190.fits,4982.827577,2.618895884,-0.475168772,0.327356599,33.27057326,0.078143766,0.037652419,0.012489879,0.545879845,293.074625,37.751583,28.51000023,78710,52507190,J193217.91+374505.6,15/6/12,56094,56093,kepler05B56094_2,7,190,293.074625,37.751583,3.57,28.51,62.86,80.17,61.68,Star,STAR,G8,-2.34E-04,6.00E-05,Kp,13.64,99,99,99,99,99,99,JianningF,Obj,extra KIC10 source,extra00028670,0,0,293.074625,37.751583,0,70.97191755,8.880574285,0.548214149,0.135080594,spec-56094-kepler05B56094_2_sp07-190.fits,4982.827577,2.618895884,-0.475168772,0.327356599,33.27057326,0.078143766,0.037652419,0.012489879,0.545879845,293.074625,37.751583,28.51000023,78710,52507190,J193217.91+374505.6,15/6/12,56094,56093,kepler05B56094_2,7,190,293.074625,37.751583,3.57,28.51,62.86,80.17,61.68,Star,STAR,G8,-2.34E-04,6.00E-05,Kp,13.64,99,99,99,99,99,99,JianningF,Obj,extra KIC10 source,extra00028670,0,0,293.074625,37.751583,0,spec-56094-kepler05B56094_2_sp07-190.fits,4982.827577,2.618895884,-0.475168772,0.327356599,33.27057326,0.078143766,0.037652419,0.012489879,0.545879845,293.074625,37.751583,28.51000023,78710,52507190,J193217.91+374505.6,15/6/12,56094,56093,kepler05B56094_2,7,190,293.074625,37.751583,3.57,28.51,62.86,80.17,61.68,Star,STAR,G8,-2.34E-04,6.00E-05,Kp,13.64,99,99,99,99,99,99,JianningF,Obj,extra KIC10 source,extra00028670,0,0,293.074625,37.751583,0,70.97191755,8.880574285,1.054262046,0.057550788,1.028336559,20.6195113
spec-56096-kepler08B56096_2_sp02-186.fits,4819.409017,2.99805099,0.370749373,0.124827388,75.26035829,0.183896359,0.081244223,0.041938899,0.207295767,292.405167,39.036389,6.760000229,81188,52902186,J192937.24+390211.0,17/6/12,56096,56095,kepler08B56096_2,2,186,292.405167,39.036389,1.19,6.76,17.15,26.47,24,Star,STAR,K3,-1.74E-04,4.50E-05,Kp,13.88,99,99,99,99,99,99,JianningF,Obj,planet system,kplr003957739,0,0,292.405167,39.036389,0,71.88559832,9.935806688,-0.190573378,0,spec-56096-kepler08B56096_2_sp02-186.fits,4819.409017,2.99805099,0.370749373,0.124827388,75.26035829,0.183896359,0.081244223,0.041938899,0.207295767,292.405167,39.036389,6.760000229,81188,52902186,J192937.24+390211.0,17/6/12,56096,56095,kepler08B56096_2,2,186,292.405167,39.036389,1.19,6.76,17.15,26.47,24,Star,STAR,K3,-1.74E-04,4.50E-05,Kp,13.88,99,99,99,99,99,99,JianningF,Obj,planet system,kplr003957739,0,0,292.405167,39.036389,0,spec-56096-kepler08B56096_2_sp02-186.fits,4819.409017,2.99805099,0.370749373,0.124827388,75.26035829,0.183896359,0.081244223,0.041938899,0.207295767,292.405167,39.036389,6.760000229,81188,52902186,J192937.24+390211.0,17/6/12,56096,56095,kepler08B56096_2,2,186,292.405167,39.036389,1.19,6.76,17.15,26.47,24,Star,STAR,K3,-1.74E-04,4.50E-05,Kp,13.88,99,99,99,99,99,99,JianningF,Obj,planet system,kplr003957739,0,0,292.405167,39.036389,0,71.88559832,9.935806688,0.867367006,0.242639337,-49.4345177,0.211709663
spec-56199-EG010159N023133V_1_sp11-118.fits,4646.98705,2.717158854,0.100529473,0.050042623,9.139614107,0.022329695,0.01160063,0.006186124,1.166951175,15.774823,4.579436,90.37000275,82139,55111118,J010305.95+043445.9,28/9/12,56199,56198,EG010159N023133V_1,11,118,15.774823,4.579436,6.82,90.37,129.77,116.81,106.23,Star,STAR,G5,6.90E-05,3.40E-05,gribvjh,11.49,10.5,10.17,12.05,10.87,9.04,8.47,LiuChao,Obj,-,107475247,0,0,15.774823,4.579436,0,128.4477702,-58.16736616,-0.071299281,0,spec-56199-EG010159N023133V_1_sp11-118.fits,4646.98705,2.717158854,0.100529473,0.050042623,9.139614107,0.022329695,0.01160063,0.006186124,1.166951175,15.774823,4.579436,90.37000275,82139,55111118,J010305.95+043445.9,28/9/12,56199,56198,EG010159N023133V_1,11,118,15.774823,4.579436,6.82,90.37,129.77,116.81,106.23,Star,STAR,G5,6.90E-05,3.40E-05,gribvjh,11.49,10.5,10.17,12.05,10.87,9.04,8.47,LiuChao,Obj,-,107475247,0,0,15.774823,4.579436,0,spec-56199-EG010159N023133V_1_sp11-118.fits,4646.98705,2.717158854,0.100529473,0.050042623,9.139614107,0.022329695,0.01160063,0.006186124,1.166951175,15.774823,4.579436,90.37000275,82139,55111118,J010305.95+043445.9,28/9/12,56199,56198,EG010159N023133V_1,11,118,15.774823,4.579436,6.82,90.37,129.77,116.81,106.23,Star,STAR,G5,6.90E-05,3.40E-05,gribvjh,11.49,10.5,10.17,12.05,10.87,9.04,8.47,LiuChao,Obj,-,107475247,0,0,15.774823,4.579436,0,128.4477702,-58.16736616,0.95314389,0.058279198,2.5902559,10.36247862
spec-56214-EG000024N121601M01_sp02-198.fits,4794.352408,3.067021197,-0.158935143,0.304332521,68.57753322,0.146662987,0.074393089,0.026861259,0.211586498,358.727561,11.065827,12.67000008,89016,66602198,J235454.61+110356.9,13/10/12,56214,56213,EG000024N121601B01,2,198,358.727561,11.065827,1.4,15.69,13.61,17.19,11.23,Star,STAR,K1,-3.66E-04,4.70E-05,griz,16.64,15.81,15.5,15.34,99,99,99,LiuChao,Obj,-,1.23768E+18,0,0,358.727561,11.065827,0,101.3184259,-49.41900409,0.543224565,0.254005421,spec-56214-EG000024N121601M01_sp02-198.fits,4794.352408,3.067021197,-0.158935143,0.304332521,68.57753322,0.146662987,0.074393089,0.026861259,0.211586498,358.727561,11.065827,12.67000008,89016,66602198,J235454.61+110356.9,13/10/12,56214,56213,EG000024N121601B01,2,198,358.727561,11.065827,1.4,15.69,13.61,17.19,11.23,Star,STAR,K1,-3.66E-04,4.70E-05,griz,16.64,15.81,15.5,15.34,99,99,99,LiuChao,Obj,-,1.23768E+18,0,0,358.727561,11.065827,0,spec-56214-EG000024N121601M01_sp02-198.fits,4794.352408,3.067021197,-0.158935143,0.304332521,68.57753322,0.146662987,0.074393089,0.026861259,0.211586498,358.727561,11.065827,12.67000008,89016,66602198,J235454.61+110356.9,13/10/12,56214,56213,EG000024N121601B01,2,198,358.727561,11.065827,1.4,15.69,13.61,17.19,11.23,Star,STAR,K1,-3.66E-04,4.70E-05,griz,16.64,15.81,15.5,15.34,99,99,99,LiuChao,Obj,-,1.23768E+18,0,0,358.727561,11.065827,0,101.3184259,-49.41900409,1.011370903,0.088089388,-32.3018908,50.832768
spec-56214-EG000024N121601M01_sp13-016.fits,4892.086713,2.816544064,-0.119837084,0.330018963,78.13439716,0.181763349,0.085248291,0.03028398,0.185951883,2.28706,12.80609,10.85000038,89079,66713016,J000908.89+124821.9,13/10/12,56214,56213,EG000024N121601M01,13,16,2.28706,12.80609,1.1,10.85,16.78,19.01,13.68,gal,STAR,G9,-2.62E-04,6.10E-05,fibermagr,25.33,16.77,15.11,13.57,21.33,10,0.24,LEGAS_SSY,Obj,-,SD000908.89+124821.9 No,0,0,2.28706,12.80609,0,107.1814262,-48.76807096,0.862521478,0.115367352,spec-56214-EG000024N121601M01_sp13-016.fits,4892.086713,2.816544064,-0.119837084,0.330018963,78.13439716,0.181763349,0.085248291,0.03028398,0.185951883,2.28706,12.80609,10.85000038,89079,66713016,J000908.89+124821.9,13/10/12,56214,56213,EG000024N121601M01,13,16,2.28706,12.80609,1.1,10.85,16.78,19.01,13.68,gal,STAR,G9,-2.62E-04,6.10E-05,fibermagr,25.33,16.77,15.11,13.57,21.33,10,0.24,LEGAS_SSY,Obj,-,SD000908.89+124821.9 No,0,0,2.28706,12.80609,0,spec-56214-EG000024N121601M01_sp13-016.fits,4892.086713,2.816544064,-0.119837084,0.330018963,78.13439716,0.181763349,0.085248291,0.03028398,0.185951883,2.28706,12.80609,10.85000038,89079,66713016,J000908.89+124821.9,13/10/12,56214,56213,EG000024N121601M01,13,16,2.28706,12.80609,1.1,10.85,16.78,19.01,13.68,gal,STAR,G9,-2.62E-04,6.10E-05,fibermagr,25.33,16.77,15.11,13.57,21.33,10,0.24,LEGAS_SSY,Obj,-,SD000908.89+124821.9 No,0,0,2.28706,12.80609,0,107.1814262,-48.76807096,1.08218045,0.155412466,-45.20786261,58.95560619
spec-56228-EG220318S020919V01_sp11-009.fits,4925.598409,3.297302979,0.06275175,0.2253259,22.36663264,0.044825981,0.024669361,0.011869205,0.322662335,330.31529,-0.242304,47,98025,73411009,J220115.66-001432.2,27/10/12,56228,56227,EG220318S020919V01,11,9,330.31529,-0.242304,10.25,47,23.98,17.59,15.13,Star,STAR,K1,1.28E-04,4.60E-05,gribvjh,13.03,11.95,11.88,13.57,12.32,10.65,10.09,LiuChao,Obj,UCAC4,101714192,0,0,330.31529,-0.242304,0,59.09601554,-41.11911518,-0.066437449,0,spec-56228-EG220318S020919V01_sp11-009.fits,4925.598409,3.297302979,0.06275175,0.2253259,22.36663264,0.044825981,0.024669361,0.011869205,0.322662335,330.31529,-0.242304,47,98025,73411009,J220115.66-001432.2,27/10/12,56228,56227,EG220318S020919V01,11,9,330.31529,-0.242304,10.25,47,23.98,17.59,15.13,Star,STAR,K1,1.28E-04,4.60E-05,gribvjh,13.03,11.95,11.88,13.57,12.32,10.65,10.09,LiuChao,Obj,UCAC4,101714192,0,0,330.31529,-0.242304,0,spec-56228-EG220318S020919V01_sp11-009.fits,4925.598409,3.297302979,0.06275175,0.2253259,22.36663264,0.044825981,0.024669361,0.011869205,0.322662335,330.31529,-0.242304,47,98025,73411009,J220115.66-001432.2,27/10/12,56228,56227,EG220318S020919V01,11,9,330.31529,-0.242304,10.25,47,23.98,17.59,15.13,Star,STAR,K1,1.28E-04,4.60E-05,gribvjh,13.03,11.95,11.88,13.57,12.32,10.65,10.09,LiuChao,Obj,UCAC4,101714192,0,0,330.31529,-0.242304,0,59.09601554,-41.11911518,0.949520636,0.369233336,24.08738301,75.50986135
spec-56245-GAC102N32B1_sp16-060.fits,4809.53344,3.26205706,0.362322396,0.187857384,67.22786406,0.141330403,0.070308112,0.031031574,0.310394417,101.12592,34.268424,9.100000381,103465,77916060,J064430.22+341606.3,13/11/12,56245,56244,GAC102N32B1,16,60,101.12592,34.268424,1,9.1,21.52,30.93,19.2,Star,STAR,K3,-1.34E-04,4.50E-05,ugrizjh,99,16.39,15.4,15.09,99,99,99,PILOT,Obj,SDSS,XY0649+3236_B1,0,0,101.12592,34.268424,0,181.1136261,13.56222222,-0.198912374,0,spec-56245-GAC102N32B1_sp16-060.fits,4809.53344,3.26205706,0.362322396,0.187857384,67.22786406,0.141330403,0.070308112,0.031031574,0.310394417,101.12592,34.268424,9.100000381,103465,77916060,J064430.22+341606.3,13/11/12,56245,56244,GAC102N32B1,16,60,101.12592,34.268424,1,9.1,21.52,30.93,19.2,Star,STAR,K3,-1.34E-04,4.50E-05,ugrizjh,99,16.39,15.4,15.09,99,99,99,PILOT,Obj,SDSS,XY0649+3236_B1,0,0,101.12592,34.268424,0,spec-56245-GAC102N32B1_sp16-060.fits,4809.53344,3.26205706,0.362322396,0.187857384,67.22786406,0.141330403,0.070308112,0.031031574,0.310394417,101.12592,34.268424,9.100000381,103465,77916060,J064430.22+341606.3,13/11/12,56245,56244,GAC102N32B1,16,60,101.12592,34.268424,1,9.1,21.52,30.93,19.2,Star,STAR,K3,-1.34E-04,4.50E-05,ugrizjh,99,16.39,15.4,15.09,99,99,99,PILOT,Obj,SDSS,XY0649+3236_B1,0,0,101.12592,34.268424,0,181.1136261,13.56222222,0.843138219,0.243609851,-49.43451318,55.32742144
spec-56255-VB007N33V1_sp11-190.fits,5116.220298,3.556221364,0.238804762,0.172772489,54.85491285,0.108525236,0.055302723,0.028500322,0.177898427,7.281718,35.78363,15.65999985,106497,81811190,J002907.61+354701.0,23/11/12,56255,56254,VB007N33V1,11,190,7.281718,35.78363,2.19,15.66,30.25,30.9,23.78,Star,STAR,K1,-2.76E-04,4.90E-05,brijhk,14.77,12.95,13.57,12.53,12.49,12,11.91,PILOT,Obj,SDSS,VB0028+3347_V1,0,0,7.281718,35.78363,0,117.8608816,-26.86833761,-0.202330058,0,spec-56255-VB007N33V1_sp11-190.fits,5116.220298,3.556221364,0.238804762,0.172772489,54.85491285,0.108525236,0.055302723,0.028500322,0.177898427,7.281718,35.78363,15.65999985,106497,81811190,J002907.61+354701.0,23/11/12,56255,56254,VB007N33V1,11,190,7.281718,35.78363,2.19,15.66,30.25,30.9,23.78,Star,STAR,K1,-2.76E-04,4.90E-05,brijhk,14.77,12.95,13.57,12.53,12.49,12,11.91,PILOT,Obj,SDSS,VB0028+3347_V1,0,0,7.281718,35.78363,0,spec-56255-VB007N33V1_sp11-190.fits,5116.220298,3.556221364,0.238804762,0.172772489,54.85491285,0.108525236,0.055302723,0.028500322,0.177898427,7.281718,35.78363,15.65999985,106497,81811190,J002907.61+354701.0,23/11/12,56255,56254,VB007N33V1,11,190,7.281718,35.78363,2.19,15.66,30.25,30.9,23.78,Star,STAR,K1,-2.76E-04,4.90E-05,brijhk,14.77,12.95,13.57,12.53,12.49,12,11.91,PILOT,Obj,SDSS,VB0028+3347_V1,0,0,7.281718,35.78363,0,117.8608816,-26.86833761,1.012705455,0.05816471,-20.97119933,37.95187506
spec-56258-VB054N40V1_sp04-036.fits,4674.061901,2.327538732,0.316127018,0.216464795,17.51004081,0.045724881,0.021268465,0.01028725,0.857279505,54.309395,40.504204,34.38999939,115758,84804036,J033714.25+403015.1,26/11/12,56258,56257,VB054N40V1,4,36,54.309395,40.504204,7.64,34.39,40.2,57.69,60.68,Star,STAR,G5,-3.98E-04,4.20E-05,ugrijhk,99,99,99,99,10.49,9.89,9.71,PILOT,Obj,SDSS,VB0337+4005_V1,0,0,54.309395,40.504204,0,153.9246884,-12.18413895,0.640970244,0.082064785,spec-56258-VB054N40V1_sp04-036.fits,4674.061901,2.327538732,0.316127018,0.216464795,17.51004081,0.045724881,0.021268465,0.01028725,0.857279505,54.309395,40.504204,34.38999939,115758,84804036,J033714.25+403015.1,26/11/12,56258,56257,VB054N40V1,4,36,54.309395,40.504204,7.64,34.39,40.2,57.69,60.68,Star,STAR,G5,-3.98E-04,4.20E-05,ugrijhk,99,99,99,99,10.49,9.89,9.71,PILOT,Obj,SDSS,VB0337+4005_V1,0,0,54.309395,40.504204,0,spec-56258-VB054N40V1_sp04-036.fits,4674.061901,2.327538732,0.316127018,0.216464795,17.51004081,0.045724881,0.021268465,0.01028725,0.857279505,54.309395,40.504204,34.38999939,115758,84804036,J033714.25+403015.1,26/11/12,56258,56257,VB054N40V1,4,36,54.309395,40.504204,7.64,34.39,40.2,57.69,60.68,Star,STAR,G5,-3.98E-04,4.20E-05,ugrijhk,99,99,99,99,10.49,9.89,9.71,PILOT,Obj,SDSS,VB0337+4005_V1,0,0,54.309395,40.504204,0,153.9246884,-12.18413895,0.94851774,0.123780152,-49.43451725,5.715427373
spec-56266-GAC117N24V2_sp11-175.fits,4846.212278,2.688365501,-0.234795942,0.05383128,59.61326091,0.143300937,0.073463779,0.03184466,0.15507186,117.0301,26.253952,16.18000031,123702,90011175,J074807.22+261514.2,4/12/12,56266,56265,GAC117N24V2,11,175,117.0301,26.253952,2.63,16.18,24.88,17.78,15.06,Star,STAR,K1,-1.10E-04,4.90E-05,ugrijhk,99,0,11.95,0,99,99,99,PILOT,Obj,SDSS,XY0750+2409_V2,0,0,117.0301,26.253952,0,194.2765441,23.39745287,-0.124109197,0,spec-56266-GAC117N24V2_sp11-175.fits,4846.212278,2.688365501,-0.234795942,0.05383128,59.61326091,0.143300937,0.073463779,0.03184466,0.15507186,117.0301,26.253952,16.18000031,123702,90011175,J074807.22+261514.2,4/12/12,56266,56265,GAC117N24V2,11,175,117.0301,26.253952,2.63,16.18,24.88,17.78,15.06,Star,STAR,K1,-1.10E-04,4.90E-05,ugrijhk,99,0,11.95,0,99,99,99,PILOT,Obj,SDSS,XY0750+2409_V2,0,0,117.0301,26.253952,0,spec-56266-GAC117N24V2_sp11-175.fits,4846.212278,2.688365501,-0.234795942,0.05383128,59.61326091,0.143300937,0.073463779,0.03184466,0.15507186,117.0301,26.253952,16.18000031,123702,90011175,J074807.22+261514.2,4/12/12,56266,56265,GAC117N24V2,11,175,117.0301,26.253952,2.63,16.18,24.88,17.78,15.06,Star,STAR,K1,-1.10E-04,4.90E-05,ugrijhk,99,0,11.95,0,99,99,99,PILOT,Obj,SDSS,XY0750+2409_V2,0,0,117.0301,26.253952,0,194.2765441,23.39745287,1.041909096,0.163958111,24.08738275,67.96639206
spec-56287-VB053N42V2_sp03-052.fits,4649.72426,2.632420987,-0.109148515,-0.008721747,33.75494256,0.08039536,0.044096103,0.016090019,0.338757926,51.097758,42.908225,23.09000015,138773,96503052,J032423.46+425429.6,25/12/12,56287,56286,VB053N42V1,3,52,51.097758,42.908225,0,3.36,20.14,25.84,25.79,Star,STAR,K5,-1.89E-04,1.98E-06,ugrijhk,99,0,12.52,0,99,99,99,PILOT,Obj,SDSS,VB0332+4244_V1,0,0,51.097758,42.908225,0,150.5020426,-11.62816606,0.79933402,0.038839178,spec-56287-VB053N42V2_sp03-052.fits,4649.72426,2.632420987,-0.109148515,-0.008721747,33.75494256,0.08039536,0.044096103,0.016090019,0.338757926,51.097758,42.908225,23.09000015,138773,96503052,J032423.46+425429.6,25/12/12,56287,56286,VB053N42V1,3,52,51.097758,42.908225,0,3.36,20.14,25.84,25.79,Star,STAR,K5,-1.89E-04,1.98E-06,ugrijhk,99,0,12.52,0,99,99,99,PILOT,Obj,SDSS,VB0332+4244_V1,0,0,51.097758,42.908225,0,spec-56287-VB053N42V2_sp03-052.fits,4649.72426,2.632420987,-0.109148515,-0.008721747,33.75494256,0.08039536,0.044096103,0.016090019,0.338757926,51.097758,42.908225,23.09000015,138773,96503052,J032423.46+425429.6,25/12/12,56287,56286,VB053N42V1,3,52,51.097758,42.908225,0,3.36,20.14,25.84,25.79,Star,STAR,K5,-1.89E-04,1.98E-06,ugrijhk,99,0,12.52,0,99,99,99,PILOT,Obj,SDSS,VB0332+4244_V1,0,0,51.097758,42.908225,0,150.5020426,-11.62816606,1.115919578,0.086505416,-5.436666341,31.28773152
spec-56292-GAC089N16V1_sp10-232.fits,4587.481193,2.493628973,0.210005813,0.072652109,25.97474372,0.060855538,0.032680186,0.011816096,0.282579885,87.681018,16.339246,24.45999908,139481,98810232,J055043.44+162021.2,30/12/12,56292,56291,GAC089N16V1,10,232,87.681018,16.339246,1.53,24.46,32.98,41.11,49.77,Star,STAR,G5,2.79E-04,4.40E-05,ugrijhk,99,14.1,13.04,0,11.02,10.35,10.2,PILOT,Obj,SDSS,XY0556+1621_V1,0,0,87.681018,16.339246,0,191.4251271,-5.470428417,1.187851914,0.123085969,spec-56292-GAC089N16V1_sp10-232.fits,4587.481193,2.493628973,0.210005813,0.072652109,25.97474372,0.060855538,0.032680186,0.011816096,0.282579885,87.681018,16.339246,24.45999908,139481,98810232,J055043.44+162021.2,30/12/12,56292,56291,GAC089N16V1,10,232,87.681018,16.339246,1.53,24.46,32.98,41.11,49.77,Star,STAR,G5,2.79E-04,4.40E-05,ugrijhk,99,14.1,13.04,0,11.02,10.35,10.2,PILOT,Obj,SDSS,XY0556+1621_V1,0,0,87.681018,16.339246,0,spec-56292-GAC089N16V1_sp10-232.fits,4587.481193,2.493628973,0.210005813,0.072652109,25.97474372,0.060855538,0.032680186,0.011816096,0.282579885,87.681018,16.339246,24.45999908,139481,98810232,J055043.44+162021.2,30/12/12,56292,56291,GAC089N16V1,10,232,87.681018,16.339246,1.53,24.46,32.98,41.11,49.77,Star,STAR,G5,2.79E-04,4.40E-05,ugrijhk,99,14.1,13.04,0,11.02,10.35,10.2,PILOT,Obj,SDSS,XY0556+1621_V1,0,0,87.681018,16.339246,0,191.4251271,-5.470428417,1.062890132,0.035677748,-40.37815366,16.84972206
